timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753970851373,1915,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-44,text,true,,1452,508,61,100,https://petstore.octoperf.com/,1915,0,1403
1753970854411,1383,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-44,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1382,0,0
1753970855793,871,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-44,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,516,0,0
1753970851083,3553,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-3,,true,,4973,578,8,100,null,0,2033,2990
1753970853115,3553,Get Home Page-31,200,,3_ Add to Cart - Ultimate Thread Group 3-3,text,true,,4973,578,8,100,https://petstore.octoperf.com/actions/Catalog.action,3553,0,2990
1753970851877,563,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-3,,true,,4081,967,61,100,null,0,4242,0
1753970856118,563,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-3,text,true,,4081,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,563,0,0
1753970851809,570,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-52,,true,,3442,968,61,100,null,0,4314,0
1753970856122,570,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-52,text,true,,3442,968,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,570,0,0
1753970851946,588,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-36,,true,,3441,967,61,100,null,0,4262,0
1753970856207,588,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-36,text,true,,3441,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,588,0,0
1753970854173,585,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-3,,true,,3662,630,30,100,null,0,2045,0
1753970856217,585,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-3,text,true,,3662,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,585,0,0
1753970851977,597,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-2,,true,,3441,967,61,100,null,0,4241,0
1753970856217,597,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-2,text,true,,3441,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,597,0,0
1753970854200,601,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-7,,true,,3948,656,8,100,null,0,2021,0
1753970856220,601,Click on ItemID-66,200,,3_ Add to Cart - Ultimate Thread Group 3-7,text,true,,3948,656,8,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-12,601,0,0
1753970854240,611,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-4,,true,,4126,662,30,100,null,0,2003,0
1753970856241,611,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-4,text,true,,4126,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-CW-01,611,0,0
1753970852106,3637,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-27,,true,,23028,1638,61,100,null,0,1131,1482
1753970852107,2135,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-27,text,true,,1452,508,61,100,https://petstore.octoperf.com/,2134,0,1482
1753970855370,587,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-27,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,586,0,0
1753970855958,915,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-27,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,555,0,0
1753970853907,1918,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-9,,true,,4973,578,30,100,null,0,1063,1296
1753970854969,1918,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-9,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,1918,0,1296
1753970852228,3704,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-10,,true,,4973,578,30,100,null,0,1022,3088
1753970853249,3704,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-10,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,3704,0,3088
1753970852045,614,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-6,,true,,3445,971,61,100,null,0,4304,0
1753970856348,614,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-6,text,true,,3445,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,614,0,0
1753970854383,615,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-13,,true,,4212,630,30,100,null,0,2032,0
1753970856414,615,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-13,text,true,,4212,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,614,0,0
1753970852171,614,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-35,,true,,3442,968,61,100,null,0,4293,0
1753970856462,614,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-35,text,true,,3442,968,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,614,0,0
1753970854480,596,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-14,,true,,3826,662,30,100,null,0,2082,0
1753970856560,596,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-14,text,true,,3826,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,596,0,0
1753970852342,624,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-51,,true,,4081,967,61,100,null,0,4237,0
1753970856578,624,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-51,text,true,,4081,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,623,0,0
1753970854168,2062,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-19,,true,,4973,578,30,100,null,0,1020,1411
1753970855186,2062,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-19,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,2062,0,1411
1753970852689,621,Proceed to Checkout,200,"Number of samples in transaction : 1, number of failing samples : 0",4_ Checkout - Ultimate Thread Group 4-1,,true,,5536,644,1,100,null,0,4012,0
1753970856699,621,Proceed to CHeckout-79,200,,4_ Checkout - Ultimate Thread Group 4-1,text,true,,5536,644,1,100,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,619,0,0
1753970850998,5236,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-12,,true,,23028,1638,61,100,null,0,1104,1399
1753970850999,1922,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-12,text,true,,1452,508,61,100,https://petstore.octoperf.com/,1922,0,1399
1753970854023,2365,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-12,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,2365,0,0
1753970856387,949,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-12,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,606,0,0
1753970854741,667,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-12,,true,,3662,630,30,100,null,0,2037,0
1753970856776,667,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-12,text,true,,3662,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,667,0,0
1753970852501,663,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-1,,true,,3441,967,61,100,null,0,4291,0
1753970856791,663,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-1,text,true,,3441,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,663,0,0
1753970852561,673,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-18,,true,,3441,967,61,100,null,0,4236,0
1753970856796,673,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-18,text,true,,3441,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,673,0,0
1753970854751,657,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-24,,true,,3843,662,30,100,null,0,2096,0
1753970856845,657,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-24,text,true,,3843,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-01,657,0,0
1753970852596,659,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-50,,true,,3445,971,61,100,null,0,4280,0
1753970856875,659,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-50,text,true,,3445,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,659,0,0
1753970852769,3725,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-43,,true,,23028,1638,61,100,null,0,1061,1600
1753970852770,2218,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-43,text,true,,1452,508,61,100,https://petstore.octoperf.com/,2218,0,1600
1753970856046,592,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-43,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,591,0,0
1753970856638,915,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-43,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,648,0,0
1753970854877,670,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-6,,true,,3807,655,30,100,null,0,2080,0
1753970856955,670,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-6,text,true,,3807,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,670,0,0
1753970852691,674,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-19,,true,,3442,968,61,100,null,0,4274,0
1753970856964,674,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-19,text,true,,3442,968,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,674,0,0
1753970853243,3389,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-29,,true,,4973,578,30,100,null,0,1012,2720
1753970854254,3389,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-29,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,3389,0,2720
1753970855003,672,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-25,,true,,3821,656,30,100,null,0,2029,0
1753970857032,672,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-25,text,true,,3821,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-16,672,0,0
1753970852750,677,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-17,,true,,4081,967,61,100,null,0,4286,0
1753970857035,677,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-17,text,true,,4081,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,677,0,0
1753970852855,678,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-34,,true,,3441,967,61,100,null,0,4245,0
1753970857099,678,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-34,text,true,,3441,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,678,0,0
1753970852951,648,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-16,,true,,3441,967,61,100,null,0,4262,0
1753970857212,648,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-16,text,true,,3441,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,648,0,0
1753970855178,646,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-17,,true,,3810,656,30,100,null,0,2045,0
1753970857223,646,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-17,text,true,,3810,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-11,646,0,0
1753970853097,3712,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-9,,true,,23029,1638,61,100,null,0,1066,1599
1753970853098,2088,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-9,text,true,,1452,508,61,100,https://petstore.octoperf.com/,2088,0,1599
1753970856249,613,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-9,text,true,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,613,0,0
1753970856863,1011,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-9,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,660,0,0
1753970855160,651,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-26,,true,,3792,655,30,100,null,0,2067,0
1753970857226,651,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-26,text,true,,3792,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-5,651,0,0
1753970852989,658,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-49,,true,,3445,971,61,100,null,0,4283,0
1753970857270,658,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-49,text,true,,3445,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,658,0,0
1753970855210,642,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-22,,true,,3820,662,30,100,null,0,2099,0
1753970857308,642,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-22,text,true,,3820,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-SB-02,642,0,0
1753970853116,3781,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-26,,true,,23032,1638,61,100,null,0,1123,1673
1753970853117,2158,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-26,text,true,,1452,508,61,100,https://petstore.octoperf.com/,2158,0,1673
1753970856395,600,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-26,text,true,,4990,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,599,0,0
1753970856996,1023,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-26,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,674,0,0
1753970855519,602,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-11,,true,,3662,630,30,100,null,0,2027,0
1753970857546,602,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-11,text,true,,3662,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,602,0,0
1753970855527,608,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-30,,true,,3928,630,30,100,null,0,2050,0
1753970857576,608,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-30,text,true,,3928,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,608,0,0
1753970853274,614,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-20,,true,,3442,968,61,100,null,0,4313,0
1753970857586,614,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-20,text,true,,3442,968,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,614,0,0
1753970852607,4578,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-10,,true,,23028,1638,61,100,null,0,1073,1588
1753970852608,3068,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-10,text,true,,1452,508,61,100,https://petstore.octoperf.com/,3068,0,1588
1753970856746,640,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-10,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,639,0,0
1753970857387,870,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-10,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,628,0,0
1753970853500,563,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-15,,true,,4081,967,61,100,null,0,4236,0
1753970857734,563,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-15,text,true,,4081,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,563,0,0
1753970853606,3661,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-42,,true,,23028,1638,61,100,null,0,1093,1557
1753970853607,2148,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-42,text,true,,1452,508,61,100,https://petstore.octoperf.com/,2148,0,1557
1753970856846,663,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-42,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,662,0,0
1753970857509,850,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-42,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,624,0,0
1753970855769,568,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-18,,true,,3794,656,30,100,null,0,2026,0
1753970857794,568,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-18,text,true,,3794,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-19,568,0,0
1753970853550,564,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-32,,true,,3441,967,61,100,null,0,4259,0
1753970857808,564,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-32,text,true,,3441,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,564,0,0
1753970855780,567,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-15,,true,,3821,656,30,100,null,0,2032,0
1753970857811,567,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-15,text,true,,3821,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-16,567,0,0
1753970855147,1159,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-21,,true,,3668,634,30,100,null,0,2087,0
1753970857233,1159,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-21,text,true,,3668,634,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1159,0,0
1753970855788,546,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-20,,true,,3668,634,30,100,null,0,2066,0
1753970857854,546,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-20,text,true,,3668,634,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,546,0,0
1753970855843,526,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-5,,true,,3827,656,30,100,null,0,2041,0
1753970857883,526,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-5,text,true,,3827,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-18,526,0,0
1753970853670,516,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-47,,true,,3441,967,61,100,null,0,4238,0
1753970857906,516,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-47,text,true,,3441,967,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,516,0,0
1753970853863,3557,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-60,,true,,23028,1638,61,100,null,0,1106,1533
1753970853864,2128,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-60,text,true,,1452,508,61,100,https://petstore.octoperf.com/,2128,0,1533
1753970857095,646,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-60,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,644,0,0
1753970857741,783,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-60,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,579,0,0
1753970853700,541,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-48,,true,,3445,971,61,100,null,0,4300,0
1753970857998,541,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-48,text,true,,3445,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,541,0,0
1753970855181,1344,Click on Caterogy,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-5,,true,,4349,630,8,100,null,0,2065,0
1753970857246,1344,Click on Caterogy-49,200,,3_ Add to Cart - Ultimate Thread Group 3-5,text,true,,4349,630,8,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,1344,0,0
1753970856107,549,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-2,,true,,4120,663,30,100,null,0,2028,0
1753970858134,549,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-2,text,true,,4120,663,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,549,0,0
1753970852163,2413,Sign Out,200,"Number of samples in transaction : 2, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-1,,true,,10251,1905,8,100,null,0,4128,0
1753970854225,1868,Sign Out-68,200,,3_ Add to Cart - Ultimate Thread Group 3-1,text,true,,5278,1273,8,100,https://petstore.octoperf.com/actions/Catalog.action,1305,0,0
1753970854225,1305,Sign Out-68-0,302,,3_ Add to Cart - Ultimate Thread Group 3-1,,true,,230,641,8,100,https://petstore.octoperf.com/actions/Account.action?signoff=,1305,0,0
1753970855529,564,Sign Out-68-1,200,,3_ Add to Cart - Ultimate Thread Group 3-1,text,true,,5048,632,8,100,https://petstore.octoperf.com/actions/Catalog.action,564,0,0
1753970858158,545,Sign Out-69,200,,3_ Add to Cart - Ultimate Thread Group 3-1,text,true,,4973,632,8,100,https://petstore.octoperf.com/actions/Catalog.action,545,0,0
1753970855512,2185,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-8,,true,,4973,578,30,100,null,0,1017,1635
1753970856528,2185,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-8,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,2184,0,1635
1753970856140,544,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-16,,true,,3794,655,30,100,null,0,2075,0
1753970858215,544,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-16,text,true,,3794,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-4,544,0,0
1753970856287,532,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-23,,true,,4106,662,30,100,null,0,2028,0
1753970858314,532,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-23,text,true,,4106,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,532,0,0
1753970854474,3291,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-25,,true,,23028,1638,61,100,null,0,1100,1306
1753970854475,1829,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-25,text,true,,1452,508,61,100,https://petstore.octoperf.com/,1829,0,1306
1753970857401,635,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-25,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,633,0,0
1753970858037,827,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-25,text,true,,16590,552,61,100,https://petstore.octoperf.com/images/logo-topbar.svg,534,0,0
1753970856298,529,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-1,,true,,3662,630,30,100,null,0,2055,0
1753970858353,529,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-1,text,true,,3662,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,529,0,0
1753970854119,542,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-14,,true,,3442,968,61,100,null,0,4242,0
1753970858360,542,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-14,text,true,,3442,968,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,542,0,0
1753970853169,1638,Enter Credentials and Login,200,"Number of samples in transaction : 2, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-4,,true,,10518,2268,8,100,null,0,4165,0
1753970855243,1124,Enter Credentials and Login-47,200,,3_ Add to Cart - Ultimate Thread Group 3-4,text,true,,5374,1656,8,100,https://petstore.octoperf.com/actions/Catalog.action,591,0,0
1753970855243,591,Enter Credentials and Login-47-0,302,,3_ Add to Cart - Ultimate Thread Group 3-4,,true,,230,956,8,100,https://petstore.octoperf.com/actions/Account.action,591,0,0
